"SYMBOL 
","COMPANY 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
"
HDFCLIFE,HDFC Life Insurance Company Limited,RUCHITA VORA,Employees/Designated Employees,Equity Shares,Nil,0,,3000,1617300,Buy,Equity Shares,3000
HDFCLIFE,HDFC Life Insurance Company Limited,VIBHA PADALKAR,Director,Equity Shares,888172,0.04,,127500,67772625,Buy,Equity Shares,1015672
GENSOL,Gensol Engineering Limited,Gensol Ventures Private Limited,Promoter Group,Equity Shares,8751282,23.11,,1550000,0,Pledge,Equity Shares,8751282
GENSOL,Gensol Engineering Limited,Anmol Singh Jaggi,Promoters,Equity Shares,7964766,21.03,,243228,0,Pledge,Equity Shares,7964766
THOMASCOOK,Thomas Cook  (India)  Limited,IDBI Trusteeship Services Limited,-,Equity Shares,5318714,1.13,,38596,193536,Sell,Equity Shares,5280118
ARVINDFASN,Arvind Fashions Limited,Krishna Chandra Jha,Employees/Designated Employees,Equity Shares,2500,0,,1500,222300,Buy,Equity Shares,4000
3IINFOLTD,3i Infotech Limited,Sanjay Rawa,Key Managerial Personnel,Equity Shares,Nil,0,,49500,495000,Buy,Equity Shares,49500
M&M,Mahindra & Mahindra Limited,Mohan Nair,Employees/Designated Employees,Equity Shares,11453,0,,1150,1863518,Buy,Equity Shares,12603
M&M,Mahindra & Mahindra Limited,Velusamy R,Employees/Designated Employees,Equity Shares,38014,0,,2484,4025198,Buy,Equity Shares,40498
M&M,Mahindra & Mahindra Limited,Rajeev Sharma,Employees/Designated Employees,Equity Shares,4837,0,,654,1059774,Buy,Equity Shares,5491
CHOICEIN,Choice International Limited,Manoj Singhania,-,Equity Shares,Nil,0,,5000,2727750,Buy,Equity Shares,5000
CHOICEIN,Choice International Limited,Karishma Shah,-,Equity Shares,25000,0.03,,5000,2727750,Buy,Equity Shares,30000
CHOICEIN,Choice International Limited,Ayush Sharma,-,Equity Shares,25000,0.03,,5000,2727750,Buy,Equity Shares,30000
CHOICEIN,Choice International Limited,Bhal Chandra Murarka,-,Equity Shares,36748,0.04,,12500,6819375,Buy,Equity Shares,49248
CHOICEIN,Choice International Limited,Yogesh Jadhav,-,Equity Shares,1125000,1.13,,12500,6819735,Buy,Equity Shares,1137500
CHOICEIN,Choice International Limited,Kkunal Parar,-,Equity Shares,Nil,0,,2500,1363875,Buy,Equity Shares,2500
CHOICEIN,Choice International Limited,Nitesh Agarwal,-,Equity Shares,573076,0.57,,12500,6819375,Buy,Equity Shares,585576
CHOICEIN,Choice International Limited,Ratiraj Tibrewal,-,Equity Shares,700000,0.7,,12500,6819375,Buy,Equity Shares,712500
CHOICEIN,Choice International Limited,Sumit Bajaj,-,Equity Shares,25000,0.03,,5000,2727750,Buy,Equity Shares,30000
NAUKRI,Info Edge (India) Limited,Info Edge Employees Stock Option Plan Trust,Other,Equity Shares,268583,0.21,,232,2320,Sell,Equity Shares,268351
SHRENIK,Shrenik Limited,Shrenik Sudhir Vimawala,Director,Equity Shares,200921576,32.83,,900000,1111500,Sell,Equity Shares,200021576
MANAKCOAT,Manaksia Coated Metals & Industries Limited,SHAILAJA AGRAWAL,Promoter Group,Equity Shares,497810,0.76,,3150000,56700000,Buy,Equity Shares,3647810
MANAKCOAT,Manaksia Coated Metals & Industries Limited,KARAN AGRAWAL,Promoter Group,Equity Shares,1797185,2.74,,1825000,32850000,Buy,Equity Shares,3622185
MANAKCOAT,Manaksia Coated Metals & Industries Limited,TUSHAR AGRAWAL,Promoter Group,Equity Shares,1472190,2.25,,2225000,40050000,Buy,Equity Shares,3697190
THOMASCOOK,Thomas Cook  (India)  Limited,IDBI Trusteeship Services Limited,-,Equity Shares,5414815,1.11,,96101,982368,Sell,Equity Shares,5318714
THOMASCOOK,Thomas Cook  (India)  Limited,IDBI Trusteeship Services Limited,-,Equity Shares,6037406,1.28,,18313,387477,Sell,Equity Shares,6019093
THOMASCOOK,Thomas Cook  (India)  Limited,IDBI Trusteeship Services Limited,-,Equity Shares,6060798,1.28,,23392,23392,Sell,Equity Shares,6037406
THOMASCOOK,Thomas Cook  (India)  Limited,IDBI Trusteeship Services Limited,-,Equity Shares,6303815,1.34,,243017,653807,Sell,Equity Shares,6060798
DIL,Debock Industries Limited,MUKESH MANVEER SINGH,Promoters,Equity Shares,37276689,34.15,,11964000,114400322,Sell,Equity Shares,25312689
ACCENTMIC,Accent Microcell Limited,CHETNABEN JITENDRAKUMAR PATEL,Promoter Group,Equity Shares,Nil,0,,13000,3958500,Buy,Equity Shares,13000
ACCENTMIC,Accent Microcell Limited,RAJAN ARVINDBHAI CHHABHAIYA,Promoter Group,Equity Shares,Nil,0,,5000,1525000,Buy,Equity Shares,5000
ACCENTMIC,Accent Microcell Limited,NIPAM JASHVANTLAL JANI,-,Equity Shares,Nil,0,,1000,301000,Buy,Equity Shares,1000
ACCENTMIC,Accent Microcell Limited,ZANKHANA NIPAMBHAI JANI,-,Equity Shares,Nil,0,,3000,903000,Buy,Equity Shares,3000
ACCENTMIC,Accent Microcell Limited,JYOTIBEN GHANSHYAMBHAI PATEL,Immediate relative,Equity Shares,Nil,0,,20000,6040000,Buy,Equity Shares,20000
ACCENTMIC,Accent Microcell Limited,JAHANVI GHANSHYAMBHAI PATEL,Immediate relative,Equity Shares,Nil,0,,20000,6040000,Buy,Equity Shares,20000
ACCENTMIC,Accent Microcell Limited,HET GHANSHYAMBHAI PATEL,Immediate relative,Equity Shares,Nil,0,,20000,6040000,Buy,Equity Shares,20000
ACCENTMIC,Accent Microcell Limited,SHREY VINODKUMAR CHHABHAIYA,Immediate relative,Equity Shares,Nil,0,,5000,1525000,Buy,Equity Shares,5000
ACCENTMIC,Accent Microcell Limited,SHAILESHBHAI ARJANBHAI PATEL,Promoter Group,Equity Shares,108000,0.51,,20000,6020000,Buy,Equity Shares,128000
ACCENTMIC,Accent Microcell Limited,PRINCY SHAILESHBHAI PATEL,Promoter Group,Equity Shares,Nil,0,,20000,6020000,Buy,Equity Shares,20000
ACCENTMIC,Accent Microcell Limited,KANCHANBEN SHAILESHBHAI PATEL,Promoter Group,Equity Shares,Nil,0,,20000,6020000,Buy,Equity Shares,20000
M&M,Mahindra & Mahindra Limited,Mr. Anil Jagga,Employees/Designated Employees,Equity Shares,1555,0,,997,1615589,Buy,Equity Shares,2552
M&M,Mahindra & Mahindra Limited,Sriram Kumar,Employees/Designated Employees,Equity Shares,Nil,0,,800,1296360,Buy,Equity Shares,800
M&M,Mahindra & Mahindra Limited,Vijay Nakra,Employees/Designated Employees,Equity Shares,48489,0,,8649,14015272,Buy,Equity Shares,57138
M&M,Mahindra & Mahindra Limited,Mahindra & Mahindra Employees' Stock Option Trust,Other,Equity Shares,44553964,3.58,,39562,175090,Sell,Equity Shares,44514402
NAM-INDIA,Nippon Life India Asset Management Limited,Rajeev Bhargava,Employees/Designated Employees,Equity Shares,3974,0,,2454,1247982,Pledge,Equity Shares,3974
NAM-INDIA,Nippon Life India Asset Management Limited,SreeKumar Menon,Employees/Designated Employees,Equity Shares,10279,0,,10278,5226877,Pledge,Equity Shares,10279
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Ittira Davis,Key Managerial Personnel,Equity Shares,150000,0.01,,73892,1950009,Buy,Equity Shares,223892
REXPIPES,Rex Pipes And Cables Industries Limited,MRS. SUMAN GADWAL,Promoter Group,Equity Shares,26000,0.28,,2000,140000,Buy,Equity Shares,28000
WIPRO,Wipro Limited,Srikant Godavarti,Employees/Designated Employees,Equity Shares,6077,0,,2122,1035960,Buy,Equity Shares,8199
WIPRO,Wipro Limited,Laura Nicholson,Employees/Designated Employees,ADR/GDR/FCCB,12189,0,,17202,7661561,Buy,ADR/GDR/FCCB,29391
HPIL,Hindprakash Industries Limited,Hindprakash Chemicals Private Limited,Promoter Group,Equity Shares,Nil,0,,430000,35260000,Buy,Equity Shares,430000
HPIL,Hindprakash Industries Limited,Hindprakash Global Private Limited,Promoter Group,Equity Shares,129000,1.24,,350000,28700000,Buy,Equity Shares,479000
MPHASIS,MphasiS Limited,Ramanathan Srikumar,Employees/Designated Employees,Equity Shares,23125,0.01,,5500,14551570,Sell,Equity Shares,17625
SHRENIK,Shrenik Limited,Shrenik Sudhir Vimawala,Director,Equity Shares,201321576,32.89,,400000,544000,Sell,Equity Shares,200921576
SHAH,Shah Metacorp Limited,Mona Viral Shah,Promoters,Equity Shares,20700164,4.94,,15705920,0,Buy,Equity Shares,36406084
SHAH,Shah Metacorp Limited,Giraben Kishorsinh Solanki,Promoters,Equity Shares,14157350,3.38,,14157350,0,Sell,Equity Shares,Nil
SHAH,Shah Metacorp Limited,Zankarsinh Kishorsinh Solanki,Promoters,Equity Shares,1548570,0.37,,1548570,0,Sell,Equity Shares,Nil
REMUS,Remus Pharmaceuticals Limited,Renosen Pharmaceuticals Private Limited,Promoter Group,Equity Shares,8325,0.57,,300,2061375,Buy,Equity Shares,8625
MEDPLUS,Medplus Health Services Limited,AGILEMED INVESTMENTS PRIVATE LIMITED,Promoters,Equity Shares,15649495,13.11,,11394125,8459568106,Pledge,Equity Shares,15649495
MEDPLUS,Medplus Health Services Limited,MADHUKAR GANGADI REDDY,Promoters,Equity Shares,15350400,12.86,,4950815,3675732597,Pledge,Equity Shares,15350400
MASTEK,Mastek Limited,Hiren Ramesh Shah,Other,Equity Shares,46999,0.15,,2033,10165,Buy,Equity Shares,49032
MANGLMCEM,Mangalam Cement Limited,VIDULA JALAN,Promoters,Equity Shares,140236,0.51,,140236,98024964,Sell,Equity Shares,Nil
MANGLMCEM,Mangalam Cement Limited,ANSHUMAN VIKRAM JALAN,Promoters,Equity Shares,95000,0.35,,140236,98024964,Buy,Equity Shares,235236
M&M,Mahindra & Mahindra Limited,Bharathy Karunanidhi,Employees/Designated Employees,,-,0,,,-,-,-,-
M&M,Mahindra & Mahindra Limited,Bharathy Karunanidhi,Employees/Designated Employees,,-,0,,,-,-,-,-
M&M,Mahindra & Mahindra Limited,Bharathy Karunanidhi,Employees/Designated Employees,,-,0,,,-,-,-,-
M&M,Mahindra & Mahindra Limited,Bharathy Karunanidhi,Employees/Designated Employees,,-,0,,,-,-,-,-
M&M,Mahindra & Mahindra Limited,Bharathy Karunanidhi,Employees/Designated Employees,,-,0,,,-,-,-,-
M&M,Mahindra & Mahindra Limited,Bharathy Karunanidhi,Employees/Designated Employees,,-,0,,,-,-,-,-
M&M,Mahindra & Mahindra Limited,Bharathy Karunanidhi,Employees/Designated Employees,,-,0,,,-,-,-,-
M&M,Mahindra & Mahindra Limited,Bharathy Karunanidhi,Employees/Designated Employees,,-,0,,,-,-,-,-
M&M,Mahindra & Mahindra Limited,Deven M Maskara,Employees/Designated Employees,Equity Shares,4286,0,,200,310640,Buy,Equity Shares,4486
M&M,Mahindra & Mahindra Limited,Deven M Maskara,Employees/Designated Employees,Equity Shares,4086,0,,200,314210,Buy,Equity Shares,4286
M&M,Mahindra & Mahindra Limited,Deven M Maskara,Employees/Designated Employees,Equity Shares,4486,0,,500,859500,Sell,Equity Shares,3986
COFORGE,Coforge Limited,Sudhir Singh,Key Managerial Personnel,Equity Shares,432322,0.69,,83005,503051803,Buy,Equity Shares,515327
EMAMILTD,Emami Limited,SURAJ FINVEST PRIVATE LIMITED,Promoter Group,Equity Shares,105720226,24.22,,750000,413587500,Pledge,Equity Shares,105720226
EMAMILTD,Emami Limited,DIWAKAR FINVEST PRIVATE LIMITED,Promoter Group,Equity Shares,98667956,22.6,,350000,193007500,Pledge Revoke,Equity Shares,98667956
EMAMILTD,Emami Limited,DIWAKAR FINVEST PRIVATE LIMITED,Promoter Group,Equity Shares,98667956,22.6,,445000,251336000,Pledge Revoke,Equity Shares,98667956
EMAMILTD,Emami Limited,SURAJ FINVEST PRIVATE LIMITED,Promoter Group,Equity Shares,105720226,24.22,,350000,197680000,Pledge Revoke,Equity Shares,105720226
JINDALSTEL,Jindal Steel & Power Limited,SIDDESHWARI TRADEX PRIVATE LIMITED,Promoter Group,Equity Shares,78484924,7.69,,1792213,1309480428,Pledge Revoke,Equity Shares,78484924
GANGAFORGE,Ganga Forging Limited,PARULBEN RAKESHBHAI PATEL,Promoter Group,Equity Shares,3475696,2.91,,750000,5850000,Sell,Equity Shares,2725696
MPHASIS,MphasiS Limited,MIRZA MURTHUZA ALI,Employees/Designated Employees,Equity Shares,13,0,,127,1270,Buy,Equity Shares,140
MPHASIS,MphasiS Limited,MIRZA MURTHUZA ALI,Employees/Designated Employees,Equity Shares,140,0,,562,365300,Buy,Equity Shares,702
MPHASIS,MphasiS Limited,MIRZA MURTHUZA ALI,Employees/Designated Employees,Equity Shares,702,0,,690,1830618,Sell,Equity Shares,12
VLEGOV,VL E Governance & IT Solutions Limited,NJD Capital Private Limited,Promoter Group,Equity Shares,8109968,7.65,,1000000,69835891,Sell,Equity Shares,7109968
VLEGOV,VL E Governance & IT Solutions Limited,Dinesh Nandwana,Promoters,Equity Shares,6910709,6.52,,1000000,69835891,Sell,Equity Shares,5910709
AUBANK,AU Small Finance Bank Limited,Manish Sehgal,-,Equity Shares,14038,0,,3755,2949553,Pledge,Equity Shares,14038
M&M,Mahindra & Mahindra Limited,Vikram Wagh,Employees/Designated Employees,Equity Shares,2000,0,,2000,3125439,Sell,Equity Shares,Nil
M&M,Mahindra & Mahindra Limited,Vikram Wagh,Employees/Designated Employees,Equity Shares,Nil,0,,2000,3106400,Buy,Equity Shares,2000
UTIAMC,UTI Asset Management Company Limited,Amit Sharma,Employees/Designated Employees,Equity Shares,2019,0,,891,757350,Sell,Equity Shares,1128
UTIAMC,UTI Asset Management Company Limited,Amit Sharma,Employees/Designated Employees,Equity Shares,891,0,,1128,821184,Buy,Equity Shares,2019
UTIAMC,UTI Asset Management Company Limited,Hitesh Ramani,Employees/Designated Employees,Equity Shares,874,0,,1662,1209000,Buy,Equity Shares,2536
UTIAMC,UTI Asset Management Company Limited,Hitesh Ramani,Employees/Designated Employees,Equity Shares,1332,0,,458,376000,Sell,Equity Shares,874
VIVIANA,Viviana Power Tech Limited,PRIYANKA RICHI CHOKSI,Promoters,Equity Shares,102996,1.72,,9000,1491306,Buy,Equity Shares,103996
VIVIANA,Viviana Power Tech Limited,Richi Nikeshbhai Choksi,Promoters,Equity Shares,96000,1.6,,16000,3014630,Sell,Equity Shares,97000
VIVIANA,Viviana Power Tech Limited,Richi Nikeshbhai Choksi,Promoters,Equity Shares,96000,1.6,,18000,2837977,Buy,Equity Shares,97000
JITFINFRA,JITF Infralogistics Limited,OPJ TRADING PRIVATE LIMITED,Promoter Group,Equity Shares,624946,2.43,,624946,354781844,Pledge Revoke,Equity Shares,624946
MEDICO,Medico Remedies Limited,Haresh Kapurlal Mehta,Promoters,Equity Shares,23612000,28.45,,6382800,0,Sell,Equity Shares,17229200
MEDICO,Medico Remedies Limited,Harshit Haresh Mehta,Promoters,Equity Shares,7560000,9.11,,1960000,0,Buy,Equity Shares,9520000
MEDICO,Medico Remedies Limited,Rishit Haresh Mehta,Promoter Group,Equity Shares,7877200,9.49,,4422800,0,Buy,Equity Shares,12300000
AMDIND,AMD Industries Limited,Ashok Gupta,Promoters,Equity Shares,3555103,18.55,,4000,383325,Sell,Equity Shares,3551103
AMDIND,AMD Industries Limited,Ashok Gupta,Promoters,Equity Shares,3576103,18.66,,21000,1837358,Sell,Equity Shares,3555103
PODDARMENT,Poddar Pigments Limited,Espouse Resonance Engineering Private Limited,Promoter Group,Equity Shares,Nil,0,,4502892,0,Buy,Equity Shares,4502892
PODDARMENT,Poddar Pigments Limited,GKS Logistics Private Limited,Promoter Group,Equity Shares,4502892,42.44,,4502892,0,Sell,Equity Shares,Nil
DOLLEX,Dollex Agrotech Limited,M/S. DAIZY AGROTECH PVT LTD,Promoter Group,Equity Shares,100000,0.4,,100000,1500000,Sell,Equity Shares,Nil
M&M,Mahindra & Mahindra Limited,Prabhakar V,Employees/Designated Employees,Equity Shares,4363,0,,408,633706,Buy,Equity Shares,4771
M&M,Mahindra & Mahindra Limited,Prabhakar V,Employees/Designated Employees,Equity Shares,4471,0,,25,43125,Sell,Equity Shares,4446
M&M,Mahindra & Mahindra Limited,Prabhakar V,Employees/Designated Employees,Equity Shares,4771,0,,100,161600,Sell,Equity Shares,4671
M&M,Mahindra & Mahindra Limited,Prabhakar V,Employees/Designated Employees,Equity Shares,4671,0,,25,41800,Sell,Equity Shares,4646
M&M,Mahindra & Mahindra Limited,Prabhakar V,Employees/Designated Employees,Equity Shares,4646,0,,75,126950,Sell,Equity Shares,4571
M&M,Mahindra & Mahindra Limited,Prabhakar V,Employees/Designated Employees,Equity Shares,4571,0,,50,85197,Sell,Equity Shares,4521
M&M,Mahindra & Mahindra Limited,Prabhakar V,Employees/Designated Employees,Equity Shares,4521,0,,50,86500,Sell,Equity Shares,4471
M&M,Mahindra & Mahindra Limited,Dipankar Ray,Employees/Designated Employees,Equity Shares,17948,0,,200,328770,Sell,Equity Shares,17748
M&M,Mahindra & Mahindra Limited,Deshmukh Nasir Kabir,Employees/Designated Employees,Equity Shares,13448,0,,1101,1749214,Sell,Equity Shares,12347
M&M,Mahindra & Mahindra Limited,Sunil Johnson,Employees/Designated Employees,Equity Shares,11307,0,,3200,5231360,Pledge Revoke,Equity Shares,11307
M&M,Mahindra & Mahindra Limited,Yogesh Gandhi,Employees/Designated Employees,Equity Shares,7113,0,,2200,3422650,Sell,Equity Shares,4913
M&M,Mahindra & Mahindra Limited,Dipankar Ray,Employees/Designated Employees,Equity Shares,17748,0,,2000,3308500,Sell,Equity Shares,15748
EMAMILTD,Emami Limited,Suraj Finvest Private Limited,Promoter Group,Equity Shares,105720226,24.22,,250000,104600000,Pledge Revoke,Equity Shares,105720226
NSIL,Nalwa Sons Investments Limited,OPJ TRADING PRIVATE LTD,Promoter Group,Equity Shares,571386,11.12,,571386,1802522845,Pledge Revoke,Equity Shares,571386
NSIL,Nalwa Sons Investments Limited,JINDAL POWER LIMITED,Promoter Group,Equity Shares,124446,2.42,,124446,392583574,Pledge Revoke,Equity Shares,124446
SECL,Salasar Exteriors And Contour Limited,Shreekishan Joshi,Promoters,Equity Shares,63498350,61.67,,37500,862500,Sell,Equity Shares,63460850
DOLLEX,Dollex Agrotech Limited,Mr. Mehmood Khan,Promoters,Equity Shares,6940000,27.8,,100000,1500000,Buy,Equity Shares,7040000
JINDALSTEL,Jindal Steel & Power Limited,SIDDESHWARI TRADEX PRIVATE LIMITED,Promoter Group,Equity Shares,78484924,7.69,,700000,501830000,Pledge Revoke,Equity Shares,78484924
GOODLUCK,Goodluck India Limited,Ritu Garg,Promoter Group,Warrants,125500,0.4,,0,0,Buy,Warrants,Nil
GOODLUCK,Goodluck India Limited,Ashish Garg,Promoter Group,Equity Shares,124000,0.4,,183300,55906500,Buy,Equity Shares,307300
GOODLUCK,Goodluck India Limited,Ashish Garg,Promoter Group,Warrants,183300,0.59,,0,0,Buy,Warrants,Nil
GOODLUCK,Goodluck India Limited,Ritu Garg,Promoter Group,Equity Shares,221371,0.71,,125500,38277500,Buy,Equity Shares,346871
GOODLUCK,Goodluck India Limited,Manish Garg,Promoter Group,Equity Shares,755107,2.43,,83000,25315000,Buy,Equity Shares,838107
GOODLUCK,Goodluck India Limited,Manish Garg,Promoter Group,Warrants,166350,0.54,,0,0,Buy,Warrants,83350
GOODLUCK,Goodluck India Limited,Shikha Garg,Promoter Group,Equity Shares,499250,1.61,,123000,37515000,Buy,Equity Shares,622250
GOODLUCK,Goodluck India Limited,Shikha Garg,Promoter Group,Warrants,283875,0.91,,0,0,Buy,Warrants,160875
GOODLUCK,Goodluck India Limited,Umesh Garg,Promoter Group,Equity Shares,556768,1.79,,84000,25620000,Buy,Equity Shares,640768
GOODLUCK,Goodluck India Limited,Umesh Garg,Promoter Group,Warrants,167325,0.54,,0,0,Buy,Warrants,83325
GOODLUCK,Goodluck India Limited,Swati Bansal,Promoter Group,Equity Shares,75000,0.24,,127500,38887500,Buy,Equity Shares,202500
GOODLUCK,Goodluck India Limited,Swati Bansal,Promoter Group,Warrants,127500,0.41,,0,0,Buy,Warrants,Nil
GOODLUCK,Goodluck India Limited,Dhruv Aggarwal,Promoter Group,Equity Shares,75000,0.24,,92000,28060000,Buy,Equity Shares,167000
GOODLUCK,Goodluck India Limited,Dhruv Aggarwal,Promoter Group,Warrants,129500,0.42,,0,0,Buy,Warrants,37500
GOODLUCK,Goodluck India Limited,Ankita Agarwal,Promoter Group,Equity Shares,373314,1.2,,93000,28365000,Buy,Equity Shares,466314
GOODLUCK,Goodluck India Limited,Ankita Agarwal,Promoter Group,Warrants,200250,0.64,,0,0,Buy,Warrants,107250
GOODLUCK,Goodluck India Limited,Radhika Garg,Promoter Group,Warrants,125500,0.4,,0,0,Buy,Warrants,Nil
GOODLUCK,Goodluck India Limited,Radhika Garg,Promoter Group,Equity Shares,220000,0.71,,125500,38277500,Buy,Equity Shares,345500
GOODLUCK,Goodluck India Limited,Parul Garg,Promoter Group,Warrants,125500,0.4,,0,0,Buy,Warrants,Nil
GOODLUCK,Goodluck India Limited,Parul Garg,Promoter Group,Equity Shares,220000,0.71,,125500,38277500,Buy,Equity Shares,345500
GOODLUCK,Goodluck India Limited,Bhavya Garg,Promoter Group,Equity Shares,250000,0.8,,127700,38948500,Buy,Equity Shares,377700
GOODLUCK,Goodluck India Limited,Bhavya Garg,Promoter Group,Warrants,127700,0.41,,0,0,Buy,Warrants,Nil
JINDALSTEL,Jindal Steel & Power Limited,SIDDESHWARI TRADEX PRIVATE LIMITED,Promoter Group,Equity Shares,78484924,7.69,,2035000,1496742500,Pledge Revoke,Equity Shares,78484924
M&M,Mahindra & Mahindra Limited,Dhananjaya Rao Boita,Employees/Designated Employees,Equity Shares,3304,0,,250,424668,Sell,Equity Shares,3054
M&M,Mahindra & Mahindra Limited,Dhananjaya Rao Boita,Employees/Designated Employees,Equity Shares,3054,0,,200,349496,Sell,Equity Shares,2854
M&M,Mahindra & Mahindra Limited,Dhananjaya Rao Boita,Employees/Designated Employees,Equity Shares,2954,0,,350,572390,Buy,Equity Shares,3304
M&M,Mahindra & Mahindra Limited,T G Kisten,Employees/Designated Employees,Equity Shares,129,0,,129,202011,Sell,Equity Shares,Nil
M&M,Mahindra & Mahindra Limited,T G Kisten,Employees/Designated Employees,Equity Shares,729,0,,600,924000,Sell,Equity Shares,129
M&M,Mahindra & Mahindra Limited,Ankur Goyal,Employees/Designated Employees,Equity Shares,1360,0,,1000,1687950,Pledge,Equity Shares,1360
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,Zuari Industries Limited (formerly Zuari Global Limited),Promoters,Equity Shares,59017307,14.18,,25000,9320000,Pledge,Equity Shares,59017307
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,Zuari Industries Limited (formerly Zuari Global Limited),Promoters,Equity Shares,59017307,14.18,,2970000,1149093000,Pledge,Equity Shares,59017307
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,Zuari Industries Limited (formerly Zuari Global Limited),Promoters,Equity Shares,59017307,14.18,,1020000,394536000,Pledge Revoke,Equity Shares,59017307
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,Zuari Industries Limited (formerly Zuari Global Limited),Promoters,Equity Shares,59017307,14.18,,1050000,406140000,Pledge Revoke,Equity Shares,59017307
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,Zuari Industries Limited (formerly Zuari Global Limited),Promoters,Equity Shares,59017307,14.18,,900000,348120000,Pledge Revoke,Equity Shares,59017307
EMAMILTD,Emami Limited,DIWAKAR FINVEST PRIVATE LIMITED,Promoter Group,Equity Shares,98667956,22.6,,300000,167790000,Pledge Revoke,Equity Shares,98667956
EMAMILTD,Emami Limited,SURAJ FINVEST PRIVATE LIMITED,Promoter Group,Equity Shares,105720226,24.22,,420000,234906000,Pledge Revoke,Equity Shares,105720226
EMAMILTD,Emami Limited,SURAJ FINVEST PRIVATE LIMITED,Promoter Group,Equity Shares,105720226,24.22,,250000,136012500,Pledge Revoke,Equity Shares,105720226
SECL,Salasar Exteriors And Contour Limited,Shreekishan Joshi,Promoters,Equity Shares,63529600,61.71,,31250,734375,Sell,Equity Shares,63498350
BYKE,The Byke Hospitality Ltd,Aayush Patodia,Promoters,Warrants,Nil,0,,500000,22500000,Buy,Warrants,500000
BYKE,The Byke Hospitality Ltd,Arunkumar Poddar,Promoters,Warrants,Nil,0,,400000,18000000,Buy,Warrants,400000
BYKE,The Byke Hospitality Ltd,Anil Patodia,Promoters,Warrants,Nil,0,,1000000,45000000,Buy,Warrants,1000000
BYKE,The Byke Hospitality Ltd,Suyash Patodia,Promoter Group,Warrants,Nil,0,,400000,18000000,Buy,Warrants,400000
BYKE,The Byke Hospitality Ltd,Archana Patodia,Promoters,Warrants,Nil,0,,1000000,45000000,Buy,Warrants,1000000
DUCON,Ducon Infratechnologies Limited,Mr. Arun Govil,-,Equity Shares,155084665,59.66,,26500000,254400000,Pledge Revoke,Equity Shares,155084665
DUCON,Ducon Infratechnologies Limited,Mr. Arun Govil,-,Equity Shares,156584665,60.24,,1500000,14400000,Sell,Equity Shares,155084665
JUBLFOOD,Jubilant Foodworks Limited,JFL Employees Welfare Trust,Other,Equity Shares,1413138,0.21,,689,1378,Sell,Equity Shares,689
REMUS,Remus Pharmaceuticals Limited,ARPIT DEEPAKKUMAR  SHAH,Promoters,Equity Shares,257625,17.49,,400,2952000,Buy,Equity Shares,258025
WIPRO,Wipro Limited,Chandra Shekar S N,Employees/Designated Employees,Equity Shares,Nil,0,,16149,7305808,Buy,Equity Shares,16149
WIPRO,Wipro Limited,Ritesh Kumar Mangal,Employees/Designated Employees,Equity Shares,Nil,0,,2502,1131905,Buy,Equity Shares,2502
WIPRO,Wipro Limited,Nidhi Grover,Employees/Designated Employees,Equity Shares,Nil,0,,1436,649646,Buy,Equity Shares,1436
WIPRO,Wipro Limited,Satish Y,Employees/Designated Employees,Equity Shares,79283,0,,5628,2546107,Buy,Equity Shares,84911
REMUS,Remus Pharmaceuticals Limited,Renosen Pharmaceuticals Private Limited,Promoter Group,Equity Shares,8225,0.56,,100,737246,Buy,Equity Shares,8325
REMUS,Remus Pharmaceuticals Limited,Renosen Pharmaceuticals Private Limited,Promoter Group,Equity Shares,7925,0.54,,300,2205999,Buy,Equity Shares,8225
INTELLECT,Intellect Design Arena Limited,Anbajagane Rathinavel,-,Equity Shares,3500,0,,3500,2790762,Sell,Equity Shares,Nil
KORE,Jay Jalaram Technologies Limited,Miteshkumar Harendrabhai Mehta,Director,Equity Shares,7000,0.06,,3000,1156100,Sell,Equity Shares,4000
MINDACORP,Minda Corporation Limited,Minda Corporation Limited Employees Stock Option Scheme Trust,Other,Equity Shares,3883640,1.63,,10000,3801000,Sell,Equity Shares,3873640
MINDACORP,Minda Corporation Limited,Mr. Joy Prakash Panda,Employees/Designated Employees,Equity Shares,249,0,,10000,3801000,Buy,Equity Shares,10249
SHALPAINTS,Shalimar Paints Limited,HELLA INFRA MARKET PRIVATE LIMITED,-,Equity Shares,31537271,37.67,,59000,10576766,Buy,Equity Shares,31596271
KOTAKBANK,Kotak Mahindra Bank Limited,Gaurang Shah,-,Equity Shares,771324,0,,15000,28650000,Sell,Equity Shares,756324
COFORGE,Coforge Limited,Joydip Mukherji,Employees/Designated Employees,Equity Shares,1000,0,,450,2801755,Sell,Equity Shares,550
